step,day,hour,timestamp,photosynthesis_simulator_net_assimilation_rate,photosynthesis_simulator_gross_photosynthesis_rate,photosynthesis_simulator_respiration_rate,photosynthesis_simulator_light_use_efficiency,photosynthesis_simulator_co2_uptake_rate,photosynthesis_simulator_cumulative_carbon_gained,photosynthesis_simulator_daily_carbon_gained,photosynthesis_simulator_leaf_temperature,photosynthesis_simulator_temperature_stress_factor,photosynthesis_simulator_light_stress_factor,photosynthesis_simulator_step_count,photosynthesis_simulator_last_update,respiration_simulator_total_respiration_rate,respiration_simulator_maintenance_respiration,respiration_simulator_growth_respiration,respiration_simulator_leaf_respiration,respiration_simulator_stem_respiration,respiration_simulator_root_respiration,respiration_simulator_cumulative_respiration,respiration_simulator_daily_respiration,respiration_simulator_temperature_factor,respiration_simulator_biomass_factor,respiration_simulator_step_count,respiration_simulator_last_update,biomass_allocation_simulator_total_biomass,biomass_allocation_simulator_leaf_biomass,biomass_allocation_simulator_stem_biomass,biomass_allocation_simulator_root_biomass,biomass_allocation_simulator_leaf_allocation_fraction,biomass_allocation_simulator_stem_allocation_fraction,biomass_allocation_simulator_root_allocation_fraction,biomass_allocation_simulator_allocation_efficiency,biomass_allocation_simulator_cumulative_biomass_gain,biomass_allocation_simulator_daily_biomass_gain,biomass_allocation_simulator_step_count,biomass_allocation_simulator_last_update
414,18,5,2025-09-29 05:28:04.850351,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2282867.1082212147,27720.605184469954,25.2,1.0,1.0,828,2025-09-29T05:28:04.740581,0.0032247415700436175,0.0015387415700436175,0.001686,0.0005129138566812058,0.0004103310853449647,0.000615496628017447,9503.14578415979,116.56307263990021,1.0258277133624114,1.0,828,2025-09-29T05:28:04.782405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,813,2025-09-29T05:28:04.836682
415,18,6,2025-09-29 05:28:04.988615,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2288411.2292581084,33264.72622136395,25.2,1.0,1.0,830,2025-09-29T05:28:04.880333,0.003217713912292187,0.0015317139122921872,0.001686,0.0005105713040973957,0.0004084570432779166,0.0006126855649168749,9526.326157972282,139.743446452394,1.0211426081947912,1.0,830,2025-09-29T05:28:04.922058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,815,2025-09-29T05:28:04.974787
416,18,7,2025-09-29 05:28:05.129019,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2293955.350295002,38808.84725825794,25.2,1.0,1.0,832,2025-09-29T05:28:05.018800,0.0032116371006131166,0.0015256371006131166,0.001686,0.0005085457002043722,0.00040683656016349783,0.0006102548402452467,9549.460296819769,162.87758529988065,1.0170914004087446,1.0,832,2025-09-29T05:28:05.060927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,817,2025-09-29T05:28:05.115219
417,18,8,2025-09-29 05:28:05.266594,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2299499.471331896,44352.968295151935,25.2,1.0,1.0,834,2025-09-29T05:28:05.159517,0.0032067325604857176,0.0015207325604857176,0.001686,0.0005069108534952393,0.00040552868279619144,0.0006082930241942871,9572.557127700222,185.97441618033272,1.0138217069904782,1.0,834,2025-09-29T05:28:05.201600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,819,2025-09-29T05:28:05.255156
418,18,9,2025-09-29 05:28:05.406807,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2305043.5923687895,49897.08933204593,25.2,1.0,1.0,836,2025-09-29T05:28:05.296971,0.003202771443238199,0.0015167714432381988,0.001686,0.0005055904810793996,0.0004044723848635197,0.0006067085772952795,9595.62383220281,209.04112068292028,1.0111809621587993,1.0,836,2025-09-29T05:28:05.338722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,821,2025-09-29T05:28:05.392942
419,18,10,2025-09-29 05:28:05.547467,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2310587.713405683,55441.21036893992,25.2,1.0,1.0,838,2025-09-29T05:28:05.437249,0.00319957050290035,0.00151357050290035,0.001686,0.0005045235009667834,0.0004036188007734267,0.00060542820116014,9618.666195234777,232.0834837148878,1.0090470019335667,1.0,838,2025-09-29T05:28:05.479255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,823,2025-09-29T05:28:05.533688
420,18,11,2025-09-29 05:28:05.685784,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2316131.834442577,60985.33140583392,25.2,1.0,1.0,840,2025-09-29T05:28:05.578033,0.0031969826937518725,0.0015109826937518725,0.001686,0.0005036608979172908,0.00040292871833383267,0.0006043930775007489,9641.688881538223,255.10617001833361,1.0073217958345817,1.0,840,2025-09-29T05:28:05.620190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,825,2025-09-29T05:28:05.672741
421,18,12,2025-09-29 05:28:05.826276,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2321675.9554794705,66529.45244272791,25.2,1.0,1.0,842,2025-09-29T05:28:05.716770,0.0031948898120550333,0.0015088898120550333,0.001686,0.0005029632706850111,0.0004023706165480089,0.0006035559248220133,9664.695655797304,278.1129442774141,1.005926541370022,1.0,842,2025-09-29T05:28:05.758252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,827,2025-09-29T05:28:05.812402
422,18,13,2025-09-29 05:28:05.963557,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2327220.0765163642,72073.57347962189,25.2,1.0,1.0,844,2025-09-29T05:28:05.856533,0.003193196703089268,0.001507196703089268,0.001686,0.0005023989010297559,0.0004019191208238048,0.0006028786812357071,9687.689558402868,301.1068468829777,1.0047978020595119,1.0,844,2025-09-29T05:28:05.898123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,829,2025-09-29T05:28:05.950900
423,18,14,2025-09-29 05:28:06.104009,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2332764.197553258,77617.69451651587,25.2,1.0,1.0,846,2025-09-29T05:28:05.993940,0.003191826677588531,0.001505826677588531,0.001686,0.0005019422258628436,0.00040155378069027493,0.0006023306710354123,9710.673046176418,324.0903346565274,1.003884451725687,1.0,846,2025-09-29T05:28:06.035927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,831,2025-09-29T05:28:06.090162
424,18,15,2025-09-29 05:28:06.244748,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2338308.3185901516,83161.81555340985,25.2,1.0,1.0,848,2025-09-29T05:28:06.135101,0.003190717869880789,0.001504717869880789,0.001686,0.0005015726232935964,0.0004012580986348771,0.0006018871479523156,9733.648105281969,347.06539376207826,1.0031452465871924,1.0,848,2025-09-29T05:28:06.176601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,833,2025-09-29T05:28:06.230876
425,18,16,2025-09-29 05:28:06.382422,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2343852.4396270453,88705.93659030383,25.2,1.0,1.0,850,2025-09-29T05:28:06.275232,0.003189820334174985,0.0015038203341749847,0.001686,0.0005012734447249949,0.00040101875577999593,0.0006015281336699938,9756.616341982284,370.0336304623937,1.0025468894499896,1.0,850,2025-09-29T05:28:06.317053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,835,2025-09-29T05:28:06.370578
426,18,17,2025-09-29 05:28:06.519034,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2349396.560663939,94250.0576271978,25.2,1.0,1.0,852,2025-09-29T05:28:06.412966,0.0031890937227159926,0.0015030937227159926,0.001686,0.0005010312409053309,0.00040082499272426475,0.000601237489086397,9779.579055692004,392.9963441721133,1.0020624818106618,1.0,852,2025-09-29T05:28:06.454976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,837,2025-09-29T05:28:06.507134
427,18,18,2025-09-29 05:28:06.659484,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2354940.6817008327,99794.17866409179,25.2,1.0,1.0,854,2025-09-29T05:28:06.549519,0.003188505424802727,0.0015025054248027272,0.001686,0.0005008351416009091,0.0004006681132807273,0.0006010021699210909,9802.537297849993,415.9545863301028,1.0016702832018183,1.0,854,2025-09-29T05:28:06.591259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,839,2025-09-29T05:28:06.645483
428,18,19,2025-09-29 05:28:06.796774,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2360484.8027377264,105338.29970098576,25.2,1.0,1.0,856,2025-09-29T05:28:06.689807,0.0031880290722853945,0.0015020290722853945,0.001686,0.0005006763574284648,0.00040054108594277186,0.0006008116289141578,9825.491919409063,438.90920788917333,1.0013527148569294,1.0,856,2025-09-29T05:28:06.731022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,841,2025-09-29T05:28:06.785124
429,18,20,2025-09-29 05:28:06.933440,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2366028.92377462,110882.42073787974,25.2,1.0,1.0,858,2025-09-29T05:28:06.827031,0.003187643337455424,0.0015016433374554238,0.001686,0.0005005477791518079,0.00040043822332144633,0.0006006573349821695,9848.443609173677,461.8608976537874,1.0010955583036159,1.0,858,2025-09-29T05:28:06.868287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,842,2025-09-29T05:28:06.920689
430,18,21,2025-09-29 05:28:07.071077,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2371573.0448115137,116426.54177477372,25.2,1.0,1.0,860,2025-09-29T05:28:06.963803,0.0031873309648604367,0.0015013309648604367,0.001686,0.000500443654953479,0.0004003549239627832,0.0006005323859441747,9871.392924768987,484.8102132490974,1.0008873099069577,1.0,860,2025-09-29T05:28:07.005581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,844,2025-09-29T05:28:07.057165
431,18,22,2025-09-29 05:28:07.207940,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2377117.1658484074,121970.6628116677,25.2,1.0,1.0,862,2025-09-29T05:28:07.101624,0.003187077990692643,0.001501077990692643,0.001686,0.000500359330230881,0.0004002874641847048,0.0006004311962770571,9894.340317670372,507.75760615048245,1.000718660461762,1.0,862,2025-09-29T05:28:07.143062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,846,2025-09-29T05:28:07.194095
432,18,23,2025-09-29 05:28:07.347694,0.7700168106797208,0.847018491747693,0.07700168106797209,0.0006401975512393962,0.7700168106797208,2382661.286885301,127514.78384856168,25.2,1.0,1.0,864,2025-09-29T05:28:07.238761,0.0031868731128641484,0.0015008731128641484,0.001686,0.0005002910376213828,0.00040023283009710627,0.0006003492451456593,9917.286153441057,530.7034419211677,1.0005820752427657,1.0,864,2025-09-29T05:28:07.280476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,848,2025-09-29T05:28:07.334391
433,19,0,2025-09-29 05:28:07.485298,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2388024.9590082825,0.0,24.0,1.0,1.0,866,2025-09-29T05:28:07.378608,0.003069313566328008,0.001383313566328008,0.001686,0.000461104522109336,0.00036888361768746885,0.0005533254265312032,9939.379853268065,0.0,0.9222090442186719,1.0,866,2025-09-29T05:28:07.419908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,850,2025-09-29T05:28:07.473216
434,19,1,2025-09-29 05:28:07.624903,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2393388.631131264,5363.672122981397,24.0,1.0,1.0,868,2025-09-29T05:28:07.516169,0.0030742521119999384,0.0013882521119999384,0.001686,0.00046275070399997946,0.0003702005631999836,0.0005553008447999753,9961.504479163048,22.124625894983197,0.925501407999959,1.0,868,2025-09-29T05:28:07.558233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,852,2025-09-29T05:28:07.611042
435,19,2,2025-09-29 05:28:07.765465,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2398752.3032542453,10727.344245962793,24.0,1.0,1.0,870,2025-09-29T05:28:07.655493,0.0030814120950072724,0.0013954120950072724,0.001686,0.0004651373650024242,0.00037210989200193935,0.000558164838002909,9983.676853297096,44.29700002903208,0.9302747300048483,1.0,870,2025-09-29T05:28:07.697425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,854,2025-09-29T05:28:07.751488
436,19,3,2025-09-29 05:28:07.905275,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2404115.9753772267,16091.016368944189,24.0,1.0,1.0,872,2025-09-29T05:28:07.796245,0.0030904058641297825,0.0014044058641297825,0.001686,0.00046813528804326085,0.0003745082304346087,0.000561762345651913,10005.91083693757,66.53098366950599,0.9362705760865214,1.0,872,2025-09-29T05:28:07.838615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,856,2025-09-29T05:28:07.892930
437,19,4,2025-09-29 05:28:08.045548,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2409479.647500208,21454.688491925586,24.0,1.0,1.0,874,2025-09-29T05:28:07.936272,0.0031009241342814194,0.0014149241342814194,0.001686,0.00047164137809380645,0.00037731310247504516,0.0005659696537125677,10028.217932133844,88.83807886578042,0.9432827561876128,1.0,874,2025-09-29T05:28:07.978156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,858,2025-09-29T05:28:08.032378
438,19,5,2025-09-29 05:28:08.182621,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2414843.3196231895,26818.360614906986,24.0,1.0,1.0,876,2025-09-29T05:28:08.075721,0.0031127190937463626,0.0014267190937463626,0.001686,0.00047557303124878754,0.0003804584249990301,0.000570687637498545,10050.607752632961,111.22789936489633,0.9511460624975748,1.0,876,2025-09-29T05:28:08.117527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,860,2025-09-29T05:28:08.171177
439,19,6,2025-09-29 05:28:08.321837,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2420206.991746171,32182.032737888385,24.0,1.0,1.0,878,2025-09-29T05:28:08.212524,0.0031255915193749645,0.0014395915193749647,0.001686,0.0004798638397916549,0.00038389107183332393,0.0005758366077499859,10073.08839537672,133.70854210865772,0.9597276795833097,1.0,878,2025-09-29T05:28:08.254106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,862,2025-09-29T05:28:08.307925
440,19,7,2025-09-29 05:28:08.461101,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2425570.6638691523,37545.70486086978,24.0,1.0,1.0,880,2025-09-29T05:28:08.352241,0.0031368788693338554,0.0014508788693338554,0.001686,0.00048362628977795176,0.0003869010318223614,0.0005803515477335421,10095.654635771303,156.2747825032401,0.9672525795559034,1.0,880,2025-09-29T05:28:08.394110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,864,2025-09-29T05:28:08.447240
441,19,8,2025-09-29 05:28:08.598269,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2430934.3359921337,42909.37698385118,24.0,1.0,1.0,882,2025-09-29T05:28:08.491661,0.003146086465798736,0.0014600864657987362,0.001686,0.00048669548859957875,0.00038935639087966305,0.0005840345863194945,10118.29073080925,178.9108775411882,0.9733909771991572,1.0,882,2025-09-29T05:28:08.533175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,866,2025-09-29T05:28:08.586242
442,19,9,2025-09-29 05:28:08.738701,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2436298.008115115,48273.04910683258,24.0,1.0,1.0,884,2025-09-29T05:28:08.628899,0.0031535874363790863,0.0014675874363790863,0.001686,0.0004891958121263621,0.00039135664970108973,0.0005870349745516345,10140.98375197315,201.60389870508655,0.9783916242527241,1.0,884,2025-09-29T05:28:08.671098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,868,2025-09-29T05:28:08.724822
443,19,10,2025-09-29 05:28:08.875485,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2441661.6802380965,53636.72122981398,24.0,1.0,1.0,886,2025-09-29T05:28:08.769293,0.003159691461518076,0.001473691461518076,0.001686,0.000491230487172692,0.0003929843897381536,0.0005894765846072304,10163.723110157158,224.343256889093,0.9824609743453838,1.0,886,2025-09-29T05:28:08.810904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,870,2025-09-29T05:28:08.862707
444,19,11,2025-09-29 05:28:09.014918,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2447025.352361078,59000.39335279538,24.0,1.0,1.0,888,2025-09-29T05:28:08.905960,0.003164654327664258,0.001478654327664258,0.001686,0.000492884775888086,0.00039430782071046876,0.0005914617310657031,10186.500150835836,247.1202975677723,0.9857695517761719,1.0,888,2025-09-29T05:28:08.947790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,872,2025-09-29T05:28:09.001007
445,19,12,2025-09-29 05:28:09.155548,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2452389.0244840593,64364.06547577678,24.0,1.0,1.0,890,2025-09-29T05:28:09.045830,0.003168686498213752,0.0014826864982137517,0.001686,0.0004942288327379172,0.00039538306619033383,0.0005930745992855006,10209.307812783465,269.92795951540046,0.9884576654758342,1.0,890,2025-09-29T05:28:09.087416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,874,2025-09-29T05:28:09.141657
446,19,13,2025-09-29 05:28:09.295701,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2457752.6966070407,69727.73759875818,24.0,1.0,1.0,892,2025-09-29T05:28:09.185868,0.003171960615147665,0.0014859606151476652,0.001686,0.0004953202050492217,0.00039625616403937735,0.000594384246059066,10232.140342740568,292.7604894725032,0.9906404100984433,1.0,892,2025-09-29T05:28:09.227665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,876,2025-09-29T05:28:09.281751
447,19,14,2025-09-29 05:28:09.433761,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2463116.368730022,75091.40972173958,24.0,1.0,1.0,894,2025-09-29T05:28:09.326104,0.003174617949083952,0.0014886179490839519,0.001686,0.000496205983027984,0.0003969647864223872,0.0005954471796335807,10254.993058389666,315.61320512160074,0.9924119660559677,1.0,894,2025-09-29T05:28:09.367813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,878,2025-09-29T05:28:09.421103
448,19,15,2025-09-29 05:28:09.573081,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2468480.0408530035,80455.08184472097,24.0,1.0,1.0,896,2025-09-29T05:28:09.464392,0.00317677387270009,0.00149077387270009,0.001686,0.0004969246242333634,0.00039753969938669074,0.000596309549080036,10277.862152455817,338.482299187752,0.9938492484667266,1.0,896,2025-09-29T05:28:09.506288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,880,2025-09-29T05:28:09.560494
449,19,16,2025-09-29 05:28:09.711122,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2473843.712975985,85818.75396770237,24.0,1.0,1.0,898,2025-09-29T05:28:09.603868,0.0031785224594680166,0.0014925224594680166,0.001686,0.0004975074864893388,0.0003980059891914711,0.0005970089837872065,10300.744531443535,361.36467817547106,0.9950149729786777,1.0,898,2025-09-29T05:28:09.645406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,882,2025-09-29T05:28:09.697643
450,19,17,2025-09-29 05:28:09.851055,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2479207.3850989663,91182.42609068377,24.0,1.0,1.0,900,2025-09-29T05:28:09.741675,0.0031799403181133525,0.0014939403181133525,0.001686,0.0004979801060377842,0.00039838408483022737,0.000597576127245341,10323.637683307683,384.2578300396186,0.9959602120755683,1.0,900,2025-09-29T05:28:09.783321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,884,2025-09-29T05:28:09.837188
451,19,18,2025-09-29 05:28:09.991861,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2484571.0572219477,96546.09821366517,24.0,1.0,1.0,902,2025-09-29T05:28:09.881912,0.0031810897709236554,0.0014950897709236554,0.001686,0.0004983632569745518,0.0003986906055796415,0.0005980359083694621,10346.539569142076,407.15971587401185,0.9967265139491035,1.0,902,2025-09-29T05:28:09.924290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,886,2025-09-29T05:28:09.978250
452,19,19,2025-09-29 05:28:10.130625,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2489934.729344929,101909.77033664657,24.0,1.0,1.0,904,2025-09-29T05:28:10.022378,0.0031820214759783003,0.0014960214759783003,0.001686,0.0004986738253261001,0.0003989390602608801,0.0005984085903913202,10369.448534706342,430.06868143827785,0.9973476506522,1.0,904,2025-09-29T05:28:10.064158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,888,2025-09-29T05:28:10.118268
453,19,20,2025-09-29 05:28:10.268562,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2495298.4014679105,107273.44245962797,24.0,1.0,1.0,906,2025-09-29T05:28:10.160809,0.003182776582676947,0.001496776582676947,0.001686,0.0004989255275589823,0.00039914042204718586,0.0005987106330707788,10392.36323827499,452.9833850069251,0.9978510551179645,1.0,906,2025-09-29T05:28:10.202633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,890,2025-09-29T05:28:10.256519
454,19,21,2025-09-29 05:28:10.406090,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2500662.073590892,112637.11458260937,24.0,1.0,1.0,908,2025-09-29T05:28:10.298998,0.0031833884984849236,0.0014973884984849236,0.001686,0.0004991294994949745,0.00039930359959597963,0.0005989553993939694,10415.282591874358,475.90273860629367,0.9982589989899487,1.0,908,2025-09-29T05:28:10.339992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,892,2025-09-29T05:28:10.393787
455,19,22,2025-09-29 05:28:10.545983,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2506025.7457138733,118000.78670559077,24.0,1.0,1.0,910,2025-09-29T05:28:10.436444,0.0031838843336680126,0.0014978843336680126,0.001686,0.0004992947778893375,0.00039943582231147007,0.000599153733467205,10438.20571347363,498.8258602055655,0.998589555778675,1.0,910,2025-09-29T05:28:10.478201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,894,2025-09-29T05:28:10.532405
456,19,23,2025-09-29 05:28:10.685851,0.744954461525194,0.8194499076777134,0.07449544615251939,0.0006052849575666821,0.744954461525194,2511389.4178368547,123364.45882857217,24.0,1.0,1.0,912,2025-09-29T05:28:10.576636,0.003184286080521465,0.001498286080521465,0.001686,0.000499428693507155,0.00039954295480572403,0.000599314432208586,10461.13188812093,521.7520348528642,0.9988573870143097,1.0,912,2025-09-29T05:28:10.617975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,896,2025-09-29T05:28:10.671929
457,20,0,2025-09-29 05:28:10.824369,0.7351671331411278,0.8086838464552406,0.07351671331411279,0.0006258605824212554,0.7351671331411278,2516682.6211954704,0.0,24.0,1.0,1.0,914,2025-09-29T05:28:10.716975,0.0031846115744592687,0.0014986115744592687,0.001686,0.000499537191486423,0.00039962975318913837,0.0005994446297837075,10484.060536372486,0.0,0.9990743829728459,1.0,914,2025-09-29T05:28:10.758003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,898,2025-09-29T05:28:10.810497
